Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MaxOffer,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
190325192352,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,8
190325195030,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,25,12,25,1,4
190325200403,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,36,6,1,4
190325205545,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,11,50,1,3
190326115531,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,70,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,75,1,3
190325173719,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,80,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,16,6,0,2
190325173806,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,80,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,75,1,3
190325175910,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,4,75,2,6
190325182709,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,13,20,12,2,7
190325184113,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,28,86,68,6,20
190325190051,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,80,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,12,50,1,4
190325191705,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,80,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,11,50,1,2
190325192212,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,10,50,2,9
190325194231,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,10,50,1,4
190325200552,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,80,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,4,75,1,4
