Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DishonestPremium,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
190325182023,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,30,7,31,2,6
190325182030,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,37,5,33,2,6
190325182031,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,39,5,33,2,6
190325182034,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,7,32,2,6
190325182048,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,6,33,2,6
190325182159,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,7,32,2,6
190325182201,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,3,42,2,6
190325182206,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,6,34,2,6
190325182212,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,2,50,2,6
190325182220,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,31,8,31,2,6
190325182226,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,3,38,2,6
190325182229,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,32,5,31,2,6
190325182231,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,2,51,1,5
190325182237,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,4,39,2,7
190325182302,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,32,5,31,2,6
190325182928,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,30,6,31,2,6
190325182938,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,3,51,2,7
190325182939,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,32,8,33,2,6
190325182942,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,4,31,1,5
190325182944,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,3,50,2,6
190325182945,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,39,5,37,2,6
190325182954,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,3,50,2,6
190325183000,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,35,5,32,2,6
190325183004,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,3,51,2,6
190325183115,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,6,32,2,6
190325183131,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,3,41,2,6
190325183132,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,3,42,2,6
190325183138,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,7,36,2,7
190325183140,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,32,7,32,2,6
190325183147,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,32,6,32,1,5
190325183154,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,35,7,35,2,6
190325183205,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,6,32,2,6
190325183209,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,3,42,2,6
190325183230,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,34,7,34,2,6
190325183845,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,6,32,2,6
190325183852,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,2,51,2,7
190325183903,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,7,34,2,6
190325183905,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,2,50,2,6
190325183911,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,3,50,2,6
190325183917,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,39,5,34,2,6
190325183923,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,2,50,2,6
190325183925,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,2,50,2,7
190325183926,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,3,41,2,6
190325183932,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,33,6,32,1,5
190325184033,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,2,50,1,5
190325184059,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,36,6,34,2,6
190325184101,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,3,41,2,6
190325184102,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,32,6,31,2,6
190325184104,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,3,50,2,6
190325184129,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,34,6,33,2,7
190325184140,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,3,50,2,7
190325184151,0,40,1,0,100,1,500,10,5000,0,10,Weighted,8,0,100,10,25,10,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,38,5,37,2,6
