Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MaxOffer,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
190325200552,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,12,25,2,8
190325205755,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,10,50,2,9
190326115527,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,12,25,2,9
190325173703,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,,10,50,5,1,100,0,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,2
190325173802,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,10,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,16,21,9,4,14
190325180822,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,9
190325182157,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,9
190325183417,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,9,50,3,10
190325185248,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,9,50,2,9
190325190538,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,6,50,2,9
190325193933,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,8
190325194509,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,6,50,3,11
190325202127,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,10
190325212244,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,10,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,19,20,12,4,14
190326115519,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,74,3,10
190326121903,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,5,74,2,8
190325173715,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,5,74,3,10
190325173816,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,74,2,9
190325180259,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,50,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,74,2,9
190325181738,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,75,3,11
190325184443,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,75,3,12
190325185819,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,75,3,12
190325191713,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,23,39,73,4,13
190325193358,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,48,62,56,5,16
190325194852,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,40,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,36,86,76,6,20
190325195537,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,40,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,36,86,76,6,20
190325214805,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,50,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,40,83,77,5,18
190326115516,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,12,80,83,6,19
190326123304,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,28,86,68,6,20
Date,AgeAdult,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,20,87,84,6,20
